,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,zona,indice_rt
5624,2020-11-17,ITA,9,Toscana,43.76923077,11.25588885,1792,277,2069,52083,54152,301,2361,28078,1967,66908.0,17289.0,84197,1363146,870134.0,,,,,,rossa,1.0173100688455725
5645,2020-11-18,ITA,9,Toscana,43.76923077,11.25588885,1805,282,2087,52023,54110,-42,2508,30573,2022,68667.0,18038.0,86705,1385511,880609.0,,,,,,rossa,0.9823851486378642
5666,2020-11-19,ITA,9,Toscana,43.76923077,11.25588885,1814,287,2101,52023,54124,14,1972,32480,2073,69971.0,18706.0,88677,1403341,888853.0,,,,,,rossa,0.9369406870052741
5687,2020-11-20,ITA,9,Toscana,43.76923077,11.25588885,1792,295,2087,51782,53869,-255,2207,34894,2121,71442.0,19442.0,90884,1421783,897193.0,,,,,,rossa,0.8726087641980335
5708,2020-11-21,ITA,9,Toscana,43.76923077,11.25588885,1798,296,2094,51046,53140,-729,1892,37471,2165,72642.0,20134.0,92776,1440310,904959.0,,,,,,rossa,0.7932966552310858
5729,2020-11-22,ITA,9,Toscana,43.76923077,11.25588885,1785,298,2083,50641,52724,-416,1929,39765,2216,73871.0,20834.0,94705,1457791,912549.0,,,,,,rossa,0.7105718253400981
5750,2020-11-23,ITA,9,Toscana,43.76923077,11.25588885,1832,296,2128,50291,52419,-305,1323,41345,2264,74667.0,21361.0,96028,1468342,917080.0,,,,,,rossa,0.6950962955010483
5771,2020-11-24,ITA,9,Toscana,43.76923077,11.25588885,1771,296,2067,48639,50706,-1713,962,43973,2311,75233.0,21757.0,96990,1480155,922166.0,,,,,,rossa,0.6511775390678955
5792,2020-11-25,ITA,9,Toscana,43.76923077,11.25588885,1754,286,2040,47240,49280,-1426,986,46318,2378,75858.0,22118.0,97976,1494998,928848.0,,,,,,rossa,0.6377046967530878
5813,2020-11-26,ITA,9,Toscana,43.76923077,11.25588885,1712,281,1993,46142,48135,-1145,1351,48742,2450,76637.0,22690.0,99327,1511997,935992.0,,,,,,rossa,0.5997350256710577
5834,2020-11-27,ITA,9,Toscana,43.76923077,11.25588885,1647,278,1925,44606,46531,-1604,1117,51397,2516,77248.0,23196.0,100444,1527078,942239.0,,,,,,rossa,0.6015898521918779
5855,2020-11-28,ITA,9,Toscana,43.76923077,11.25588885,1593,279,1872,43200,45072,-1459,1196,54005,2563,77917.0,23723.0,101640,1543449,948551.0,,,,,,rossa,0.6052082068083224
5876,2020-11-29,ITA,9,Toscana,43.76923077,11.25588885,1590,278,1868,41676,43544,-1528,908,56403,2601,78463.0,24085.0,102548,1557825,954647.0,,,,,,rossa,0.6220930609145564
5897,2020-11-30,ITA,9,Toscana,43.76923077,11.25588885,1584,278,1862,40164,42026,-1518,893,58774,2641,78969.0,24472.0,103441,1568208,958389.0,,,,,,rossa,0.6295067569867675
5918,2020-12-01,ITA,9,Toscana,43.76923077,11.25588885,1563,267,1830,38371,40201,-1825,658,61225,2673,79367.0,24732.0,104099,1578009,961774.0,,,,,,rossa,0.6740054068999862
5939,2020-12-02,ITA,9,Toscana,43.76923077,11.25588885,1514,271,1785,35740,37525,-2676,776,64632,2718,79788.0,25087.0,104875,1591558,966235.0,,,,,,rossa,0.6716030371149497
5960,2020-12-03,ITA,9,Toscana,43.76923077,11.25588885,1467,272,1739,33691,35430,-2095,929,67618,2756,0.0,0.0,105804,1606027,971080.0,18.0,,,,,rossa,0.6916493162451735
5981,2020-12-04,ITA,9,Toscana,43.76923077,11.25588885,1418,263,1681,31598,33279,-2151,1071,70798,2798,,,106875,1620101,975232.0,16.0,,,,,rossa,0.6890072047244814
6002,2020-12-05,ITA,9,Toscana,43.76923077,11.25588885,1373,261,1634,28910,30544,-2735,769,74261,2839,,,107644,1633330,979295.0,13.0,,,,,rossa,0.6852009424684803
6023,2020-12-06,ITA,9,Toscana,43.76923077,11.25588885,1360,252,1612,27587,29199,-1345,753,76331,2867,,,108397,1645472,983103.0,9.0,,,,,arancione,0.6799756291584079
6044,2020-12-07,ITA,9,Toscana,43.76923077,11.25588885,1365,253,1618,26466,28084,-1115,593,78008,2898,,,108990,1653284,985288.0,9.0,,,,,arancione,0.6586082176232627
6065,2020-12-08,ITA,9,Toscana,43.76923077,11.25588885,1335,253,1588,24436,26024,-2060,428,80461,2933,,,109418,1661394,988018.0,13.0,,,,,arancione,0.6446628229860834
6086,2020-12-09,ITA,9,Toscana,43.76923077,11.25588885,1347,253,1600,23005,24605,-1419,505,82361,2957,,,109923,1671272,990816.0,12.0,,,,,arancione,0.6565310150843471
6107,2020-12-10,ITA,9,Toscana,43.76923077,11.25588885,1323,247,1570,20762,22332,-2273,517,85076,3032,,,110440,1680849,993998.0,11.0,,,,,arancione,0.6895137629977477
6128,2020-12-11,ITA,9,Toscana,43.76923077,11.25588885,1268,241,1509,19315,20824,-1508,657,87191,3082,,,111097,1693046,997485.0,13.0,,,,,arancione,0.6989331298092398
6149,2020-12-12,ITA,9,Toscana,43.76923077,11.25588885,1221,228,1449,17643,19092,-1732,574,89462,3117,,,111671,1705743,1001493.0,11.0,,,,,arancione,0.7058596485586233
6170,2020-12-13,ITA,9,Toscana,43.76923077,11.25588885,1180,219,1399,16715,18114,-978,673,91079,3151,,,112344,1718159,1005743.0,10.0,,,,,arancione,0.7373374732278235
6191,2020-12-14,ITA,9,Toscana,43.76923077,11.25588885,1193,210,1403,16076,17479,-635,445,92117,3193,,,112789,1725291,1008357.0,4.0,,,,,arancione,0.8022142763520858
6212,2020-12-15,ITA,9,Toscana,43.76923077,11.25588885,1156,214,1370,14894,16264,-1215,332,93619,3238,,,113121,1733863,1011122.0,15.0,,,,,arancione,0.8060511300262977
6233,2020-12-16,ITA,9,Toscana,43.76923077,11.25588885,1101,202,1303,13732,15035,-1229,489,95290,3285,,,113610,1746053,1014930.0,12.0,,,,,arancione,0.8308822710345399
6254,2020-12-17,ITA,9,Toscana,43.76923077,11.25588885,1062,199,1261,12999,14260,-775,636,96638,3348,,,114246,1757598,1019118.0,16.0,,,,,arancione,0.8186059406426482
6275,2020-12-18,ITA,9,Toscana,43.76923077,11.25588885,1009,191,1200,12319,13519,-741,514,97851,3390,,,114760,1768982,1022788.0,9.0,,,,,arancione,0.8427038933764134
6296,2020-12-19,ITA,9,Toscana,43.76923077,11.25588885,998,189,1187,11839,13026,-493,540,98859,3415,,,115300,1780010,1026764.0,11.0,,,,,arancione,0.8544045966228415
6317,2020-12-20,ITA,9,Toscana,43.76923077,11.25588885,963,187,1150,11656,12806,-220,483,99538,3439,,,115783,1790932,1030699.0,6.0,,,,,arancione,0.8628675457629503
6338,2020-12-21,ITA,9,Toscana,43.76923077,11.25588885,965,185,1150,11246,12396,-410,452,100366,3473,,,116235,1797570,1032849.0,8.0,,,,,arancione,0.8720046468092265
6359,2020-12-22,ITA,9,Toscana,43.76923077,11.25588885,941,175,1116,10721,11837,-559,309,101212,3495,,,116544,1806133,1035769.0,3.0,,,,,arancione,0.927273026929114
6380,2020-12-23,ITA,9,Toscana,43.76923077,11.25588885,903,166,1069,10288,11357,-480,435,102105,3517,,,116979,1818397,1039802.0,7.0,,,,,arancione,0.905000306161982
6401,2020-12-24,ITA,9,Toscana,43.76923077,11.25588885,888,161,1049,9920,10969,-388,563,103021,3552,,,117542,1830077,1043441.0,4.0,,,,,rossa,0.8467600798931318
6422,2020-12-25,ITA,9,Toscana,43.76923077,11.25588885,843,166,1009,10260,11269,300,613,103328,3558,,,118155,1841106,1047247.0,11.0,,,,,rossa,0.7842700489324029
6443,2020-12-26,ITA,9,Toscana,43.76923077,11.25588885,825,166,991,9887,10878,-391,402,104099,3580,,,118557,1846026,1049142.0,10.0,,,,,rossa,0.7896740360630171
6464,2020-12-27,ITA,9,Toscana,43.76923077,11.25588885,847,165,1012,9788,10800,-78,227,104396,3588,,,118784,1849528,1050691.0,4.0,,,,,rossa,0.8273271935153975
6485,2020-12-28,ITA,9,Toscana,43.76923077,11.25588885,890,164,1054,9230,10284,-516,181,105064,3617,,,118965,1853202,1052016.0,5.0,,,,,arancione,0.8888538924661206
6506,2020-12-29,ITA,9,Toscana,43.76923077,11.25588885,879,157,1036,8979,10015,-269,271,105589,3632,,,119236,1861004,1054622.0,6.0,,,,,arancione,0.9125270217885102
6527,2020-12-30,ITA,9,Toscana,43.76923077,11.25588885,869,160,1029,8708,9737,-278,460,106304,3655,,,119696,1872240,1057968.0,10.0,,,,,arancione,0.962723197727345
6548,2020-12-31,ITA,9,Toscana,43.76923077,11.25588885,838,150,988,8690,9678,-59,632,106977,3673,,,120328,1883593,1061504.0,3.0,,,,,rossa,1.012711124091743
6569,2021-01-01,ITA,9,Toscana,43.76923077,11.25588885,810,143,953,8883,9836,158,589,107381,3700,,,120917,1893356,1064848.0,5.0,,,,,rossa,1.059304570497162
6590,2021-01-02,ITA,9,Toscana,43.76923077,11.25588885,825,139,964,9057,10021,185,498,107674,3720,,,121415,1898439,1066811.0,6.0,,,,,rossa,1.083547140956171
6611,2021-01-03,ITA,9,Toscana,43.76923077,11.25588885,834,147,981,8967,9948,-73,355,108092,3730,,,121770,1904826,1069499.0,11.0,,,,,rossa,1.0637017007564018
6632,2021-01-04,ITA,9,Toscana,43.76923077,11.25588885,877,141,1018,8961,9979,31,313,108360,3744,,,122083,1910036,1071154.0,8.0,,,,,arancione,1.0695491922062914
6653,2021-01-05,ITA,9,Toscana,43.76923077,11.25588885,860,139,999,8638,9637,-342,337,109021,3762,,,122420,1917959,1073738.0,8.0,,,,,rossa,1.0165934967287407
6674,2021-01-06,ITA,9,Toscana,43.76923077,11.25588885,815,146,961,8488,9449,-188,411,109593,3789,,,122831,1929121,1077856.0,12.0,,,,,rossa,1.0256556885485921
6695,2021-01-07,ITA,9,Toscana,43.76923077,11.25588885,827,146,973,8527,9500,51,667,110191,3807,,,123498,1937498,1080858.0,8.0,,,,,gialla,1.060896388159021
6716,2021-01-08,ITA,9,Toscana,43.76923077,11.25588885,807,139,946,8289,9235,-265,452,110885,3830,,,123950,1945061,1083608.0,4.0,,,,,gialla,1.0795201086902966
6737,2021-01-09,ITA,9,Toscana,43.76923077,11.25588885,792,139,931,8174,9105,-130,529,111534,3840,,,124479,1956024,1087156.0,6.0,,,,,arancione,1.0626845100740887
6758,2021-01-10,ITA,9,Toscana,43.76923077,11.25588885,769,140,909,8192,9101,-4,472,111995,3855,,,124951,1965493,1091275.0,12.0,,,,,gialla,1.088454321877566
6779,2021-01-11,ITA,9,Toscana,43.76923077,11.25588885,789,144,933,8087,9020,-81,379,112426,3884,,,125330,1971143,1093335.0,10.0,,,,,gialla,0.9952754078716416
6800,2021-01-12,ITA,9,Toscana,43.76923077,11.25588885,773,137,910,7813,8723,-297,303,113005,3905,,,125633,1978712,1095969.0,4.0,,,,,gialla,0.9902495122107651
6821,2021-01-13,ITA,9,Toscana,43.76923077,11.25588885,738,140,878,7948,8826,103,507,113398,3916,,,126140,1988970,1099685.0,6.0,,,,,gialla,0.9598065216106388
6842,2021-01-14,ITA,9,Toscana,43.76923077,11.25588885,723,132,855,7830,8685,-141,424,113949,3930,,,126564,1998217,1103382.0,2.0,,,,,gialla,0.9416148305767534
6863,2021-01-15,ITA,9,Toscana,43.76923077,11.25588885,715,129,844,7754,8598,-87,446,114472,3940,,,127010,2012434,1106215.0,7.0,127010.0,0.0,2007270.0,5164.0,gialla,0.9359357410101691
6884,2021-01-16,ITA,9,Toscana,43.76923077,11.25588885,706,125,831,7808,8639,41,436,114850,3957,,,127446,2026960,1111228.0,8.0,127443.0,3.0,2016624.0,10336.0,gialla,0.920363992975831
6905,2021-01-17,ITA,9,Toscana,43.76923077,11.25588885,698,118,816,7388,8204,-435,406,115676,3972,,,127852,2039503,1116053.0,4.0,127849.0,3.0,2026003.0,13500.0,gialla,0.9104236984342183
6926,2021-01-18,ITA,9,Toscana,43.76923077,11.25588885,720,125,845,7488,8333,129,345,115870,3994,,,128197,2046397,1118704.0,9.0,128185.0,12.0,2031060.0,15337.0,gialla,0.9506960002856696
6947,2021-01-19,ITA,9,Toscana,43.76923077,11.25588885,715,121,836,7419,8255,-78,241,116163,4020,,,128438,2059639,1122905.0,11.0,128419.0,19.0,2038683.0,20956.0,gialla,0.9541580989390939
6968,2021-01-20,ITA,9,Toscana,43.76923077,11.25588885,696,113,809,7473,8282,27,443,116561,4038,,,128881,2079166,1128285.0,2.0,128858.0,23.0,2048863.0,30303.0,gialla,0.9927529713316198
6989,2021-01-21,ITA,9,Toscana,43.76923077,11.25588885,659,116,775,7528,8303,21,503,117029,4052,,,129384,2093934,1133867.0,11.0,129359.0,25.0,2058978.0,34956.0,gialla,1.0399688651229189
7010,2021-01-22,ITA,9,Toscana,43.76923077,11.25588885,642,110,752,7450,8202,-101,429,117543,4068,,,129813,2108893,1139530.0,6.0,129781.0,32.0,2068043.0,40850.0,gialla,1.066398287563756
7031,2021-01-23,ITA,9,Toscana,43.76923077,11.25588885,629,107,736,7525,8261,59,520,117983,4089,,,130333,2123933,1145629.0,8.0,130295.0,38.0,2078051.0,45882.0,gialla,1.1003452675756606
7052,2021-01-24,ITA,9,Toscana,43.76923077,11.25588885,636,106,742,7675,8417,156,526,118347,4095,,,130859,2136472,1151428.0,5.0,130819.0,40.0,2087457.0,49015.0,gialla,1.1130349273731195
7073,2021-01-25,ITA,9,Toscana,43.76923077,11.25588885,661,109,770,7690,8460,43,422,118712,4109,,,131281,2143394,1154572.0,6.0,131235.0,46.0,2093370.0,50024.0,gialla,1.1392995638175631
7094,2021-01-26,ITA,9,Toscana,43.76923077,11.25588885,682,103,785,7641,8426,-34,346,119083,4118,,,131627,2157178,1159951.0,2.0,131572.0,55.0,2101119.0,56059.0,gialla,1.1781733515968456
7115,2021-01-27,ITA,9,Toscana,43.76923077,11.25588885,676,103,779,7626,8405,-21,502,119594,4130,,,132129,2174158,1166853.0,6.0,132067.0,62.0,2111517.0,62641.0,gialla,1.1821516917545398
7136,2021-01-28,ITA,9,Toscana,43.76923077,11.25588885,672,100,772,7902,8674,269,620,119929,4146,,,132749,2190275,1173906.0,4.0,132672.0,77.0,2121159.0,69116.0,gialla,1.154390188399846
7157,2021-01-29,ITA,9,Toscana,43.76923077,11.25588885,659,100,759,8243,9002,328,594,120169,4172,,,133343,2207275,1181251.0,6.0,133264.0,79.0,2131187.0,76088.0,gialla,1.1215686873350272
7178,2021-01-30,ITA,9,Toscana,43.76923077,11.25588885,648,95,743,8340,9083,81,603,120669,4194,,,133946,2223132,1188245.0,1.0,133853.0,93.0,2141135.0,81997.0,gialla,1.1239271039167869
7199,2021-01-31,ITA,9,Toscana,43.76923077,11.25588885,648,96,744,8431,9175,92,510,121079,4202,,,134456,2237018,1195439.0,8.0,134360.0,96.0,2151364.0,85654.0,gialla,1.1184277961039302
7220,2021-02-01,ITA,9,Toscana,43.76923077,11.25588885,656,101,757,8525,9282,107,373,121330,4217,,,134829,2244425,1199293.0,6.0,134730.0,99.0,2156970.0,87455.0,gialla,1.1387579998756319
7241,2021-02-02,ITA,9,Toscana,43.76923077,11.25588885,669,109,778,8424,9202,-80,399,121800,4226,,,135228,2259345,1205264.0,18.0,135126.0,102.0,2164743.0,94602.0,gialla,1.1486152915764118
7262,2021-02-03,ITA,9,Toscana,43.76923077,11.25588885,663,109,772,8573,9345,143,551,122187,4247,,,135779,2276931,1213838.0,4.0,135658.0,121.0,2175251.0,101680.0,gialla,1.1529255583279119
7283,2021-02-04,ITA,9,Toscana,43.76923077,11.25588885,642,112,754,8936,9690,345,760,122580,4269,,,136539,2293582,1221727.0,9.0,136398.0,141.0,2185761.0,107821.0,gialla,1.174590995148364
7304,2021-02-05,ITA,9,Toscana,43.76923077,11.25588885,643,105,748,9344,10092,402,703,122865,4285,,,137242,2310528,1229279.0,6.0,137094.0,148.0,2195881.0,114647.0,gialla,1.1962931128588539
7325,2021-02-06,ITA,9,Toscana,43.76923077,11.25588885,643,109,752,9513,10265,173,708,123389,4296,,,137950,2327331,1237112.0,10.0,137785.0,165.0,2206468.0,120863.0,gialla,1.1906727364226222
7346,2021-02-07,ITA,9,Toscana,43.76923077,11.25588885,650,108,758,9682,10440,175,668,123860,4318,,,138618,2339959,1243732.0,7.0,138443.0,175.0,2216022.0,123937.0,gialla,1.1979103149502486
7367,2021-02-08,ITA,9,Toscana,43.76923077,11.25588885,691,112,803,9916,10719,279,523,124089,4333,,,139141,2347868,1248041.0,10.0,138960.0,181.0,2221804.0,126064.0,gialla,1.1956835728073478
7388,2021-02-09,ITA,9,Toscana,43.76923077,11.25588885,701,113,814,9927,10741,22,453,124493,4360,,,139594,2363704,1255241.0,9.0,139404.0,190.0,2230318.0,133386.0,gialla,1.1696731067234052
7409,2021-02-10,ITA,9,Toscana,43.76923077,11.25588885,700,115,815,10108,10923,182,671,124966,4376,,,140265,2383750,1264715.0,10.0,140052.0,213.0,2243361.0,140389.0,gialla,1.1532342116538363
7430,2021-02-11,ITA,9,Toscana,43.76923077,11.25588885,688,120,808,10553,11361,438,894,125415,4383,,,141159,2403172,1274655.0,11.0,140909.0,250.0,2255667.0,147505.0,gialla,1.1406882233076607
7451,2021-02-12,ITA,9,Toscana,43.76923077,11.25588885,685,126,811,10738,11549,188,727,125937,4400,,,141886,2422330,1284213.0,12.0,141619.0,267.0,2267211.0,155119.0,gialla,1.1035216173246318
7472,2021-02-13,ITA,9,Toscana,43.76923077,11.25588885,685,129,814,11085,11899,350,764,126337,4414,,,142650,2441931,1294292.0,15.0,142365.0,285.0,2279412.0,162519.0,gialla,1.0906774563535548
7493,2021-02-14,ITA,9,Toscana,43.76923077,11.25588885,693,130,823,11342,12165,266,725,126779,4431,,,143375,2458071,1303704.0,6.0,143070.0,305.0,2291264.0,166807.0,arancione,1.0967288165899858
7514,2021-02-15,ITA,9,Toscana,43.76923077,11.25588885,713,132,845,11491,12336,171,428,127018,4449,,,143803,2465755,1308159.0,6.0,143496.0,307.0,2296489.0,169266.0,arancione,1.0924031740154097
7535,2021-02-16,ITA,9,Toscana,43.76923077,11.25588885,718,133,851,11460,12311,-25,444,127472,4464,,,144247,2483037,1315677.0,11.0,143921.0,326.0,2305180.0,177857.0,arancione,1.1208050652348072
7556,2021-02-17,ITA,9,Toscana,43.76923077,11.25588885,699,137,836,11560,12396,85,773,128138,4486,,,145020,2503762,1325740.0,13.0,144671.0,349.0,2318256.0,185506.0,arancione,1.1445597920233261
7577,2021-02-18,ITA,9,Toscana,43.76923077,11.25588885,717,144,861,11942,12803,407,956,128676,4497,,,145976,2524789,1337126.0,20.0,145589.0,387.0,2331158.0,193631.0,arancione,1.1760139589360055
7598,2021-02-19,ITA,9,Toscana,43.76923077,11.25588885,723,149,872,12338,13210,407,924,129174,4516,,,146900,2547014,1348205.0,14.0,146482.0,418.0,2344695.0,202319.0,arancione,1.2556022301518652
7619,2021-02-20,ITA,9,Toscana,43.76923077,11.25588885,746,147,893,12844,13737,527,953,129585,4531,,,147853,2568586,1359653.0,4.0,147411.0,442.0,2358166.0,210420.0,arancione,1.3072489291478884
7640,2021-02-21,ITA,9,Toscana,43.76923077,11.25588885,744,147,891,13324,14215,478,968,130060,4546,,,148821,2588263,1370971.0,9.0,148354.0,467.0,2372529.0,215734.0,arancione,1.2853317578399512
7661,2021-02-22,ITA,9,Toscana,43.76923077,11.25588885,797,155,952,13835,14787,572,911,130383,4562,,,149732,2599096,1377334.0,11.0,149235.0,497.0,2381623.0,217473.0,arancione,1.3117890574999433
7682,2021-02-23,ITA,9,Toscana,43.76923077,11.25588885,824,159,983,14138,15121,334,824,130853,4582,,,150556,2618821,1386367.0,16.0,150029.0,527.0,2393012.0,225809.0,arancione,1.319494777911882
7703,2021-02-24,ITA,9,Toscana,43.76923077,11.25588885,842,163,1005,14400,15405,284,857,131409,4599,,,151413,2640019,1396362.0,13.0,150861.0,552.0,2406204.0,233815.0,arancione,1.2993791039901201
7724,2021-02-25,ITA,9,Toscana,43.76923077,11.25588885,853,159,1012,15118,16130,725,1374,132044,4613,,,152787,2662754,1408946.0,12.0,152199.0,588.0,2420676.0,242078.0,arancione,1.2686168436971872
7745,2021-02-26,ITA,9,Toscana,43.76923077,11.25588885,844,163,1007,15876,16883,753,1254,132523,4635,,,154041,2685782,1420746.0,14.0,153418.0,623.0,2434806.0,250976.0,arancione,1.2250813576410953
7766,2021-02-27,ITA,9,Toscana,43.76923077,11.25588885,887,166,1053,16376,17429,546,1126,133083,4655,,,155167,2709142,1433158.0,14.0,154515.0,652.0,2449368.0,259774.0,arancione,1.2291513896309751
7787,2021-02-28,ITA,9,Toscana,43.76923077,11.25588885,909,168,1077,16972,18049,620,1068,133518,4668,,,156235,2728258,1444307.0,7.0,155552.0,683.0,2463402.0,264856.0,arancione,1.2428265523241377
7808,2021-03-01,ITA,9,Toscana,43.76923077,11.25588885,950,172,1122,17343,18465,416,877,133961,4686,,,157112,2740531,1451505.0,12.0,156412.0,700.0,2473448.0,267083.0,arancione,1.173410801191082
7829,2021-03-02,ITA,9,Toscana,43.76923077,11.25588885,989,174,1163,17665,18828,363,1058,134643,4699,,,158170,2763855,1463071.0,10.0,157448.0,722.0,2486630.0,277225.0,arancione,1.1347228549806065
7850,2021-03-03,ITA,9,Toscana,43.76923077,11.25588885,1021,171,1192,18067,19259,431,1163,135347,4727,,,159333,2788768,1476328.0,14.0,158570.0,763.0,2503162.0,285606.0,arancione,1.1305413131400195
7871,2021-03-04,ITA,9,Toscana,43.76923077,11.25588885,1029,173,1202,18501,19703,444,1239,136119,4750,,,160572,2812512,1489353.0,12.0,159775.0,797.0,2518302.0,294210.0,arancione,1.147531165156224
7892,2021-03-05,ITA,9,Toscana,43.76923077,11.25588885,1053,183,1236,18916,20152,449,1231,136890,4761,,,161803,2837853,1502164.0,17.0,160975.0,828.0,2533467.0,304386.0,arancione,1.1466850697467037
7913,2021-03-06,ITA,9,Toscana,43.76923077,11.25588885,1081,189,1270,19428,20698,546,1293,137614,4784,,,163096,2863126,1515066.0,16.0,162228.0,868.0,2549193.0,313933.0,arancione,1.1196244339061114
7934,2021-03-07,ITA,9,Toscana,43.76923077,11.25588885,1109,199,1308,20105,21413,715,1355,138244,4794,,,164451,2886131,1528501.0,17.0,163548.0,903.0,2565931.0,320200.0,arancione,1.116512117452795
7955,2021-03-08,ITA,9,Toscana,43.76923077,11.25588885,1174,202,1376,20547,21923,510,1000,138712,4816,,,165451,2899140,1536184.0,12.0,164537.0,914.0,2577029.0,322111.0,arancione,1.1053752312428222
7976,2021-03-09,ITA,9,Toscana,43.76923077,11.25588885,1215,209,1424,20733,22157,234,1001,139458,4837,,,166452,2922864,1547684.0,17.0,165500.0,952.0,2590352.0,332512.0,arancione,1.0992971188663903
7997,2021-03-10,ITA,9,Toscana,43.76923077,11.25588885,1248,208,1456,21041,22497,340,1293,140391,4857,,,167745,2948810,1560327.0,9.0,166758.0,987.0,2607212.0,341598.0,arancione,1.087082542610968
8018,2021-03-11,ITA,9,Toscana,43.76923077,11.25588885,1280,208,1488,21409,22897,400,1302,141273,4877,,,169047,2974400,1573504.0,14.0,168010.0,1037.0,2623187.0,351213.0,arancione,1.0656911597038246
8039,2021-03-12,ITA,9,Toscana,43.76923077,11.25588885,1292,218,1510,21684,23194,297,1304,142255,4902,,,170351,2999126,1585470.0,21.0,169287.0,1064.0,2638802.0,360324.0,arancione,1.06918572142044
8060,2021-03-13,ITA,9,Toscana,43.76923077,11.25588885,1332,217,1549,22180,23729,535,1326,143026,4922,,,171677,3022670,1597260.0,16.0,170574.0,1103.0,2652952.0,369718.0,arancione,1.0901683589642528
